symbol	globalScore	gwasCredibleSets	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
FAAH	0.3296928462067846	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5386942345502975	No data	No data	No data	No data	No data	No data	0.07250925718846607	No data	No data	1	0	0	1	1	0	0.1968899999999998	1	0.3113072255929399	-0.3148580926584757	0	-1	No data	0	-1	-1
GABRA3	0.32775755658927347	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	0.3327527789309708	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8069099999999999	No data	No data	-0.17073779750080204	0	-1	No data	-0.15142249999999996	0.75	0.5
SIGMAR1	0.32575641011010953	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.07810222052649297	No data	No data	1	1	0	1	1	0	0.5067250000000001	0	0.49641478212906787	-0.17073779750080204	0	-1	No data	No data	0.5	-1
SNAP25	0.32569224694089344	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5319394479101685	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	1	1	0	0	0	0	0.7815550000000002	No data	-0.8947600661886376	-0.9174761003777809	0	No data	No data	0	1	0
GRIK5	0.31698891170471216	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	0.48342701495223667	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9438749999999999	0	-0.5780474351902923	-0.7589328956802788	0	No data	No data	-0.18622499999999995	0.5	0
ESR1	0.3119942263512754	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.48777899635441	No data	No data	No data	No data	No data	No data	0.5085563060820129	No data	No data	1	0	0	1	1	1	0.4789900000000003	1	-0.734142305570877	-0.9363843084471015	0	-1	-1	0	0.5	0
PGR	0.3115917483562907	0.13465666826483713	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4770568064591193	No data	No data	No data	No data	No data	No data	0.08207065767756885	No data	No data	1	0	0	1	1	1	0.008574999999999732	0	-0.6275785990071705	-0.8140812228572131	0	-1	No data	0	0.75	0
SCN2A	0.30851935377288053	0.06543940360132014	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.06535256074324927	No data	No data	1	1	0	1	1	0	0.9052349999999997	1	-0.9755102040816327	-0.7879993830187495	0	No data	No data	-0.6907724999999999	1	0.5
HTR2C	0.30543954124581524	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	0.48342701495223667	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.5305700000000002	1	No data	-0.9010071148307066	0	-1	No data	0	0.75	0.5
GABRA4	0.3052416146064566	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.12158615952232422	0.4717027382044574	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.52166	No data	-0.8100386100386101	No data	0	-1	No data	0	0.75	0.5
JAK1	0.30092516101796546	0.4741986146977602	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	No data	No data	No data	No data	No data	No data	0.08111644067505917	No data	No data	1	0	0	1	1	0	0.7400350000000003	1	-0.9731936017650303	-0.9404145109122005	0	No data	-1	0	-1	-1
SCN10A	0.3006333880438199	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.09680630418982615	No data	No data	1	1	0	1	1	0	0.11043000000000021	0	0.16282404853833432	-0.791664813861688	0	-1	No data	-0.04524500000000007	No data	No data
SCN8A	0.30051539354697443	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.09292446443737268	No data	No data	1	1	0	1	1	0	0.9267699999999998	No data	-0.9630446773303916	-0.9487367157153703	0	No data	No data	-0.4229800000000001	0.75	0.5
SCN5A	0.3003088708412945	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.08613018105869501	No data	No data	1	1	0	1	1	0	0.7196049999999999	No data	-0.8251516822945395	-0.9766558707171413	0	-1	No data	-0.10173750000000012	1	0.5
SCN1A	0.29824518113984927	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	1	1	0	0.9079149999999998	No data	-0.9952564809707667	-0.9660219998161018	0	-1	No data	-0.6864100000000001	0.5	0.5
SCN7A	0.29824518113984927	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	1	0	1	1	0	0	No data	0.2736900165471594	No data	0	No data	No data	0	0.5	0
SCN11A	0.29806039121250694	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	0	1	0	0	No data	-0.23154991726420293	-0.28341503819740543	0	No data	No data	0	0.5	0.5
SCN9A	0.2976908113578222	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.660465	1	-0.1960286817429675	-0.8488375915953811	0	No data	No data	-0.4579975000000001	0.5	0
SCN4A	0.2976908113578222	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4896787800969464	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.626905	No data	-0.5344732487589631	-0.8611015622174975	0	No data	No data	-0.28240750000000003	0.75	0.5
NDUFA10	0.2944370261751426	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.4372553820558271	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0	0	No data	0.2662989520132377	-0.4699633750755963	0	No data	No data	0	0.5	-1
IL12B	0.28687106174113264	0.4315321839950416	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.10589646189927389	No data	No data	1	0	1	0	0	0	0	No data	0.05195808052950901	-0.7718641284023925	0	No data	No data	No data	0.5	1
PPAT	0.28622933134622697	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.46945767148897405	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	1	0	0	0	0	0	0.65184	No data	-0.67280750137893	0	-1	No data	No data	No data	-1	-1
CSF3R	0.28507952735387454	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.468934175524364	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	1	0	0	0	0	No data	-0.40165471594043023	-0.48612637707390327	0	No data	-1	0	0.5	0
JAK2	0.2820282173132948	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.07599134970145263	0.44292131525603357	No data	No data	No data	No data	No data	0.08981322847422543	No data	No data	1	1	0	1	1	1	0.6863950000000003	1	-0.20904578047435185	-0.8880064639175258	0	-1	-1	0	-1	-1
GABRG2	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.94737	No data	-0.763596249310535	-0.9310584442714309	0	-1	No data	-0.3157900000000001	0.75	0
GABRA2	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.8891350000000002	No data	-0.7001654715940431	-0.8872765633834762	0	-1	No data	-0.4068725000000001	1	0.5
GABRA1	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.923245	No data	-0.9006067291781578	-0.906165811564083	0	-1	No data	-0.38596499999999984	0.75	0.5
GABRA5	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7727249999999998	1	-0.6205184776613348	-0.8134951372755816	0	-1	No data	-0.2640699999999999	1	0.5
GABRG3	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.796575	No data	-0.569111969111969	No data	0	-1	No data	-0.15953000000000017	0.5	0.5
GABRG1	0.27718489101352634	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4559480982087158	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7634399999999999	No data	0.5235521235521237	-0.7017403682198287	0	-1	No data	-0.3548400000000001	1	0.5
ATP4A	0.2690490011569256	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	0.03630697819069404	No data	No data	1	1	0	0	1	0	0.8985500000000002	No data	-0.27435190292333145	-0.29269888059615334	0	No data	No data	-0.10627999999999993	1	0.5
ADORA2A	0.2641644012994556	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.17957645974210307	No data	No data	1	1	0	1	1	1	0.05339999999999989	1	-0.21213458356315495	-0.9333801329396502	0	-1	No data	0	0.75	0
ACHE	0.26347079875367846	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.1567579893338879	No data	No data	1	0	0	1	1	1	0.4218249999999998	0	-0.6356315499172642	-0.9157392357022395	0	-1	No data	0	0.75	0
DHFR	0.26332564646285	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.43315069329828	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.4919800000000002	0	0.044125758411472704	-0.8860137788537494	-1	-1	No data	-0.799465	-1	-1
ADORA1	0.2616752382815878	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.09768677665162592	No data	No data	1	1	0	1	1	0	0.7392650000000003	1	-0.5710976282404854	-0.31236706260667824	0	-1	No data	0	0.5	0
OPRK1	0.25996031390273355	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.04126836897786887	No data	No data	1	1	0	1	1	0	0.6842100000000002	1	-0.10601213458356318	-0.27685619097280456	0	-1	No data	0	0.5	0.5
OPRM1	0.25962984791600296	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	1	0	1	1	0	0.6	0	0.20441257584114725	-0.7318734691478398	0	-1	No data	0	0.5	0.5
OPRD1	0.25907547813397597	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	1	0	1	1	0	0.67742	1	0.643684500827358	-0.17073779750080204	0	-1	No data	0	0.5	1
VKORC1	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.2331299999999999	No data	0.35046883618312186	-0.8866042934181501	0	-1	No data	0	0.5	-1
HRH2	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.13507000000000033	1	-0.7637065637065636	-0.25811693898992794	0	-1	No data	0	0.5	0
ADORA3	0.25870589827929125	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	0.39437396580253714	-0.8270419443463802	0	-1	No data	0	0.5	0
NDUFA11	0.2529196018298997	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	0.36896237155471	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.8261445118587976	-0.022023425318627998	0	No data	No data	No data	-1	-1
CA4	0.24758266712997276	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	0.36896197412914566	No data	No data	No data	No data	No data	No data	0.013366742808447372	No data	1	0	0	1	1	0	0	0	0.012465526751241018	-0.6007094151533143	0	No data	No data	0	0.5	0
CD3D	0.2330367391665937	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14353921610274387	0.3455178225084955	No data	No data	No data	No data	No data	0.086630138659656	No data	No data	1	0	0	0	0	0	0	No data	0.5364589078874793	0	0	No data	No data	0	1	0
CD80	0.12314131280975857	0.14237202393095674	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.1992622301716718	No data	No data	1	1	0	0	0	0	0	No data	-0.25570876999448433	0	0	No data	No data	0	0.5	0.5
TNFSF13B	0.12301343132806176	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1649687767185535	No data	No data	No data	No data	No data	No data	0.7397209356272	0.01768186095072778	No data	1	1	1	0	0	0	0	No data	-0.7381136238279096	0	0	No data	No data	0	0.5	0
IL17A	0.12129579804395658	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	0.6806020946593888	No data	No data	1	0	1	1	1	0	0	No data	-0.3253171538885825	-0.8362821336384804	0	No data	No data	0	0.5	1
NDUFA12	0.11797506062738297	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.115506851546208	No data	No data	1	0	0	0	0	0	0.4482750000000003	No data	0.37297297297297294	0	0	No data	No data	No data	0.5	-1
ERVW-1	0.11746104659020562	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1808842257914006	No data	No data	No data	No data	No data	No data	0.24660553335768692	No data	No data	0.5	1	0	0	0	0	0	No data	No data	No data	-1	No data	No data	0	1	0.5
MT-ND4	0.11694471961003226	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.0816101968151564	No data	No data	1	0	0	0	1	0	0	0	No data	No data	No data	No data	No data	0	0.5	-1
MT-ND3	0.11568058569621545	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.04002211084276505	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
MT-ND5	0.11561128947346207	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.037742370351721476	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	0	0.5	-1
MT-ND1	0.11559075725931292	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.03706689168770857	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	-1	No data	No data	0.5	-1
MT-ND6	0.11552659409009682	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	1	0	0	0	0	0	0	No data	No data	-0.2626188680297503	No data	No data	No data	No data	0.5	-1
MT-ND2	0.11552659409009682	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.03495602086266821	No data	No data	1	0	0	0	0	0	0	No data	No data	0	No data	No data	No data	0	0.5	-1
NDUFA1	0.11521037699869471	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.01823792392834863	0.014208828421684253	No data	1	0	0	0	0	0	0.14285500000000012	No data	No data	-0.8508722250290404	0	No data	No data	No data	-1	-1
MT-ND4L	0.11501842178990536	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	No data	No data	No data	No data	0.5	-1
NDUFA2	0.11490311287524373	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	0.014444435751252116	No data	1	0	0	0	0	0	0.2929299999999998	No data	0.5547710976282405	No data	0	No data	No data	No data	-1	-1
COXFA4	0.11484961883148516	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	0.012684562950968467	No data	1	0	0	0	1	0	0.4444450000000003	No data	0.7876447876447876	0	No data	No data	No data	-0.10493750000000013	0.5	-1
NDUFA13	0.11483363186256301	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	0	0	1	0	0.1666649999999997	No data	0.5127413127413127	-0.5786753726513527	-1	No data	No data	No data	-1	-1
NDUFS7	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.31925000000000026	No data	-0.4025372311086597	-0.6301919666369088	0	No data	No data	No data	0.5	-1
NDUFB8	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05914000000000001	No data	-0.05350248207391062	-0.4870861386104308	0	No data	No data	No data	-1	-1
NDUFB2	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.14285500000000012	No data	0.7067843353557639	No data	0	No data	No data	No data	-1	-1
NDUFV3	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6549365692222835	-0.05373224667943238	0	No data	No data	No data	0.5	-1
NDUFB11	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	No data	No data	0	No data	No data	No data	0.5	-1
NDUFB5	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7247655819084391	-0.7970037908026695	0	No data	No data	No data	-1	-1
GPD2	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6630000000000003	No data	-0.29420849420849415	-0.7888429076592104	0	No data	No data	No data	-1	-1
NDUFS3	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.3560600000000001	No data	-0.19349145063430773	-0.7604864403007968	0	No data	No data	No data	0.5	-1
NDUFAF3	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.02173999999999978	No data	0.41434087148372867	No data	0	No data	No data	No data	0.5	-1
NDUFAF4	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.01147269718698285	No data	0	No data	No data	No data	-1	-1
COXFA4L2	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7126449999999999	No data	0.8619966905681191	No data	No data	No data	No data	0	0.5	0
NDUFB1	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.7461665747380033	No data	-1	No data	No data	No data	-1	-1
NDUFB3	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	0.6542746828461115	-0.022023425318627998	-1	No data	No data	No data	0.5	-1
NDUFAF2	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.05325500000000005	No data	0.24202978488692772	0	0	No data	No data	No data	-1	-1
NDUFAF1	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0	No data	-0.22095973524544954	No data	-1	No data	No data	No data	-1	-1
NDUFA3	0.1144640520078783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1882846739424511	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.047619999999999864	No data	0.6597904026475454	No data	0	No data	No data	No data	0.5	-1
ESR2	0.11383369221289052	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18133224735426628	No data	No data	No data	No data	No data	No data	0.11831065181208739	No data	No data	1	0	0	1	1	1	0.43395999999999973	0	0.05802537231108662	-0.9721646958413429	0	-1	No data	0	0.5	0
RGMA	0.11117408037004446	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.40671733775717156	No data	No data	0.5	0	1	0	0	0	0.6	No data	-0.17716492002206286	-0.5845842931068723	0	No data	No data	0	0.5	0
AR	0.10514052035205179	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16929184016823612	No data	No data	No data	No data	No data	No data	0.07312664330116653	No data	No data	1	0	0	1	1	1	0.2826099999999997	1	No data	-0.7350857469360702	0	-1	-1	0	0.5	0
CCR2	0.10317095289076858	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.3545136802388952	No data	No data	0.75	1	0	1	1	0	0	1	0.8625482625482626	-0.965492839236883	0	No data	No data	-0.29166750000000013	0.5	0
CNR1	0.10148217837612797	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.1638598305823778	No data	No data	1	1	0	1	1	0	0.8516950000000001	1	-0.44280198565912854	-0.9182577600398064	0	-1	No data	0	0.5	0
DRD2	0.10099734543324486	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	0.07191821335745477	No data	No data	1	1	0	1	1	0	0.7855550000000001	1	-0.8243794815223386	-0.955247847655318	0	-1	No data	0	0.75	0
PDE4C	0.10072809661411708	0.05482948372202913	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0	No data	0.1384445670159955	-0.05373224667943238	0	No data	No data	-0.2279399999999999	0.5	0
TOP2B	0.10060784933083547	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1654922726831635	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0.7786000000000002	No data	-0.8645339216767788	-0.7088033430927076	0	No data	No data	-0.1512924999999999	-1	-1
ITGB1	0.09896642399326354	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.08109533196680876	No data	No data	1	1	0	1	1	0	0.6240600000000001	No data	-0.7994484280198566	-0.9382706166153578	0	No data	No data	0	-1	-1
GSR	0.09883610606358022	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.2119038027917026	No data	No data	1	0	0	1	1	1	0.15709000000000017	0	0.36558190843905125	-0.5075911764237512	0	-1	No data	0	-1	-1
DDC	0.09881128059278485	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.16253705352810702	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	1	0.46875	No data	-0.07986762272476555	-0.9093723596466546	0	-1	No data	0	0.5	0
TLR9	0.09842012612488299	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.15198269940290526	No data	No data	No data	No data	No data	No data	0.19821869454150406	No data	No data	1	0	0	1	1	0	0	0	0.2581356867071152	-0.4901107228622764	0	No data	No data	0	0.5	0.5
POLD3	0.09834930577442898	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	1	0	0	0	0	0	No data	No data	-0.7831218974076117	-0.8333185574106167	-1	No data	No data	No data	-1	-1
POLD1	0.09751775110138838	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1587374860430344	No data	No data	No data	No data	No data	No data	0.03343619386863916	No data	No data	1	0	0	0	1	0	0.47605999999999965	No data	-0.1565361279646994	-0.8627997175302484	-1	No data	-1	0	-1	0
